,del_date_scheduled,del_date_client,del_date_recorded,pq_date,po_date,po_date_new,pq_date_new,anticipated_lead_time,actual_lead_time,delivery_delay_time
1120,2008-07-16 00:00:00.000000000,2008-07-16 00:00:00.000000000,2008-07-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-04-23 19:02:04.099200000,2007-11-03 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1121,2008-02-27 00:00:00.000000000,2008-02-27 00:00:00.000000000,2008-02-27 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2007-12-08 05:37:49.785600000,2007-06-18 23:47:12.163200000,80 days 18:22:10.214400000,80 days 18:22:10.214400000,0 days 00:00:00.000000000
1122,2008-05-26 00:00:00.000000000,2008-05-26 00:00:00.000000000,2008-05-26 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-02-25 17:41:03.148800000,2007-09-06 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1123,2008-06-02 00:00:00.000000000,2008-06-02 00:00:00.000000000,2008-06-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-03-07 15:31:45.897600000,2007-09-17 09:41:08.275200000,86 days 08:28:14.102400000,86 days 08:28:14.102400000,0 days 00:00:00.000000000
1124,2008-06-17 00:00:00.000000000,2008-06-17 00:00:00.000000000,2008-06-17 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-03-24 10:00:00.028800000,2007-10-04 04:09:22.406400000,84 days 13:59:59.971200000,84 days 13:59:59.971200000,0 days 00:00:00.000000000
1125,2008-04-03 00:00:00.000000000,2008-04-03 00:00:00.000000000,2008-04-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-01-03 17:41:03.148800000,2007-07-15 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1126,2008-04-03 00:00:00.000000000,2008-04-03 00:00:00.000000000,2008-04-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-01-03 17:41:03.148800000,2007-07-15 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1127,2008-03-19 00:00:00.000000000,2008-03-19 00:00:00.000000000,2008-03-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2007-12-25 13:42:51.465600000,2007-07-06 07:52:13.843200000,84 days 10:17:08.534400000,84 days 10:17:08.534400000,0 days 00:00:00.000000000
1128,2008-03-05 00:00:00.000000000,2008-03-05 00:00:00.000000000,2008-03-05 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-01-24 02:10:54.537600000,2007-08-04 20:20:16.915200000,40 days 21:49:05.462400000,40 days 21:49:05.462400000,0 days 00:00:00.000000000
1129,2008-03-03 00:00:00.000000000,2008-03-03 00:00:00.000000000,2008-03-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2007-12-07 15:31:45.897600000,2007-06-18 09:41:08.275200000,86 days 08:28:14.102400000,86 days 08:28:14.102400000,0 days 00:00:00.000000000
1130,2008-07-09 00:00:00.000000000,2008-07-09 00:00:00.000000000,2008-07-09 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-03-01 05:19:59.980800000,2007-09-10 23:29:22.358400000,129 days 18:40:00.019200000,129 days 18:40:00.019200000,0 days 00:00:00.000000000
1131,2008-03-30 00:00:00.000000000,2008-03-30 00:00:00.000000000,2008-03-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2007-10-24 09:36:00.000000000,2007-05-05 03:45:22.377600000,157 days 14:24:00.000000000,157 days 14:24:00.000000000,0 days 00:00:00.000000000
1132,2008-03-06 00:00:00.000000000,2008-03-06 00:00:00.000000000,2008-03-06 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2007-12-10 15:31:45.897600000,2007-06-21 09:41:08.275200000,86 days 08:28:14.102400000,86 days 08:28:14.102400000,0 days 00:00:00.000000000
1133,2008-02-19 00:00:00.000000000,2008-02-19 00:00:00.000000000,2008-02-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2007-11-24 15:31:45.897600000,2007-06-05 09:41:08.275200000,86 days 08:28:14.102400000,86 days 08:28:14.102400000,0 days 00:00:00.000000000
1134,2008-05-08 00:00:00.000000000,2008-05-08 00:00:00.000000000,2008-05-08 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-02-13 10:00:00.028800000,2007-08-25 04:09:22.406400000,84 days 13:59:59.971200000,84 days 13:59:59.971200000,0 days 00:00:00.000000000
1135,2008-04-10 00:00:00.000000000,2008-04-10 00:00:00.000000000,2008-04-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-02-29 02:10:54.537600000,2007-09-09 20:20:16.915200000,40 days 21:49:05.462400000,40 days 21:49:05.462400000,0 days 00:00:00.000000000
1136,2008-06-27 00:00:00.000000000,2008-06-27 00:00:00.000000000,2008-06-27 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-03-28 17:41:03.148800000,2007-10-08 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1137,2008-04-02 00:00:00.000000000,2008-04-02 00:00:00.000000000,2008-04-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-01-02 17:41:03.148800000,2007-07-14 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1138,2008-04-14 00:00:00.000000000,2008-04-14 00:00:00.000000000,2008-04-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-01-14 17:41:03.148800000,2007-07-26 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1139,2008-05-09 00:00:00.000000000,2008-05-09 00:00:00.000000000,2008-05-09 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-02-14 10:00:00.028800000,2007-08-26 04:09:22.406400000,84 days 13:59:59.971200000,84 days 13:59:59.971200000,0 days 00:00:00.000000000
1140,2008-07-01 00:00:00.000000000,2008-07-01 00:00:00.000000000,2008-07-01 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-02-22 05:19:59.980800000,2007-09-02 23:29:22.358400000,129 days 18:40:00.019200000,129 days 18:40:00.019200000,0 days 00:00:00.000000000
1141,2008-12-03 00:00:00.000000000,2008-12-03 00:00:00.000000000,2008-12-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-09-07 15:31:45.897600000,2008-03-19 09:41:08.275200000,86 days 08:28:14.102400000,86 days 08:28:14.102400000,0 days 00:00:00.000000000
1142,2009-01-19 00:00:00.000000000,2009-01-19 00:00:00.000000000,2009-01-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-10-02 14:36:31.334400000,2008-04-13 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1143,2009-04-02 00:00:00.000000000,2009-04-02 00:00:00.000000000,2009-04-02 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-02-10 07:12:00.000000000,2008-08-22 01:21:22.377600000,50 days 16:48:00.000000000,50 days 16:48:00.000000000,0 days 00:00:00.000000000
1144,2009-02-21 00:00:00.000000000,2009-02-21 00:00:00.000000000,2009-02-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-10-28 09:13:50.736000000,2008-05-09 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1145,2009-02-26 00:00:00.000000000,2009-02-21 00:00:00.000000000,2009-02-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-11-02 09:13:50.736000000,2008-05-14 03:23:13.113600000,115 days 14:46:09.264000000,110 days 14:46:09.264000000,-5 days +00:00:00.000000000
1146,2008-10-21 00:00:00.000000000,2008-10-21 00:00:00.000000000,2008-10-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-07-28 10:00:00.028800000,2008-02-07 04:09:22.406400000,84 days 13:59:59.971200000,84 days 13:59:59.971200000,0 days 00:00:00.000000000
1147,2009-02-19 00:00:00.000000000,2009-02-19 00:00:00.000000000,2009-02-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-12-30 07:12:00.000000000,2008-07-11 01:21:22.377600000,50 days 16:48:00.000000000,50 days 16:48:00.000000000,0 days 00:00:00.000000000
1148,2009-03-16 00:00:00.000000000,2009-03-16 00:00:00.000000000,2009-03-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-12-10 07:38:10.924800000,2008-06-21 01:47:33.302400000,95 days 16:21:49.075200000,95 days 16:21:49.075200000,0 days 00:00:00.000000000
1149,2008-07-26 00:00:00.000000000,2008-07-26 00:00:00.000000000,2008-07-26 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-02-19 09:36:00.000000000,2007-08-31 03:45:22.377600000,157 days 14:24:00.000000000,157 days 14:24:00.000000000,0 days 00:00:00.000000000
1150,2008-11-14 00:00:00.000000000,2008-11-14 00:00:00.000000000,2008-11-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-08-10 02:10:54.537600000,2008-02-19 20:20:16.915200000,95 days 21:49:05.462400000,95 days 21:49:05.462400000,0 days 00:00:00.000000000
1151,2008-08-31 00:00:00.000000000,2008-08-31 00:00:00.000000000,2008-08-31 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-06-08 19:02:04.099200000,2007-12-19 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1152,2008-09-28 00:00:00.000000000,2008-09-28 00:00:00.000000000,2008-09-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-07-06 19:02:04.099200000,2008-01-16 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1153,2008-09-10 00:00:00.000000000,2008-09-10 00:00:00.000000000,2008-09-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-06-18 19:02:04.099200000,2007-12-29 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1154,2008-10-06 00:00:00.000000000,2008-10-06 00:00:00.000000000,2008-10-06 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-07-07 17:41:03.148800000,2008-01-17 11:50:25.526400000,90 days 06:18:56.851200000,90 days 06:18:56.851200000,0 days 00:00:00.000000000
1155,2008-12-12 00:00:00.000000000,2008-12-12 00:00:00.000000000,2008-12-12 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-10-17 16:21:49.075200000,2008-04-28 10:31:11.452800000,55 days 07:38:10.924800000,55 days 07:38:10.924800000,0 days 00:00:00.000000000
1156,2008-11-07 00:00:00.000000000,2008-11-07 00:00:00.000000000,2008-11-07 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-08-14 10:00:00.028800000,2008-02-24 04:09:22.406400000,84 days 13:59:59.971200000,84 days 13:59:59.971200000,0 days 00:00:00.000000000
1157,2008-09-22 00:00:00.000000000,2008-09-22 00:00:00.000000000,2008-09-22 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-06-30 19:02:04.099200000,2008-01-10 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1158,2008-09-22 00:00:00.000000000,2008-09-22 00:00:00.000000000,2008-09-22 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-06-30 19:02:04.099200000,2008-01-10 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1159,2008-11-04 00:00:00.000000000,2008-11-04 00:00:00.000000000,2008-11-04 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-08-11 13:42:51.465600000,2008-02-21 07:52:13.843200000,84 days 10:17:08.534400000,84 days 10:17:08.534400000,0 days 00:00:00.000000000
1160,2009-02-21 00:00:00.000000000,2009-02-21 00:00:00.000000000,2009-02-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-10-28 09:13:50.736000000,2008-05-09 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1161,2008-09-05 00:00:00.000000000,2008-09-05 00:00:00.000000000,2008-09-05 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-06-01 02:10:54.537600000,2007-12-11 20:20:16.915200000,95 days 21:49:05.462400000,95 days 21:49:05.462400000,0 days 00:00:00.000000000
1162,2008-09-15 00:00:00.000000000,2008-09-15 00:00:00.000000000,2008-09-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-05-08 05:19:59.980800000,2007-11-17 23:29:22.358400000,129 days 18:40:00.019200000,129 days 18:40:00.019200000,0 days 00:00:00.000000000
1163,2009-03-18 00:00:00.000000000,2009-03-18 00:00:00.000000000,2009-03-18 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-11-22 09:13:50.736000000,2008-06-03 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1164,2009-02-16 00:00:00.000000000,2009-02-16 00:00:00.000000000,2009-02-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-10-30 14:36:31.334400000,2008-05-11 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1165,2009-03-03 00:00:00.000000000,2009-03-03 00:00:00.000000000,2009-03-03 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-12-11 13:05:27.312000000,2008-06-22 07:14:49.689600000,81 days 10:54:32.688000000,81 days 10:54:32.688000000,0 days 00:00:00.000000000
1166,2008-08-22 00:00:00.000000000,2008-08-22 00:00:00.000000000,2008-08-22 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-04-14 05:19:59.980800000,2007-10-24 23:29:22.358400000,129 days 18:40:00.019200000,129 days 18:40:00.019200000,0 days 00:00:00.000000000
1167,2008-10-10 00:00:00.000000000,2008-10-10 00:00:00.000000000,2008-10-10 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-07-06 02:10:54.537600000,2008-01-15 20:20:16.915200000,95 days 21:49:05.462400000,95 days 21:49:05.462400000,0 days 00:00:00.000000000
1168,2008-09-19 00:00:00.000000000,2008-09-19 00:00:00.000000000,2008-09-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-06-27 19:02:04.099200000,2008-01-07 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1169,2008-09-24 00:00:00.000000000,2008-09-24 00:00:00.000000000,2008-09-24 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-07-02 19:02:04.099200000,2008-01-12 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1170,2009-02-09 00:00:00.000000000,2009-02-09 00:00:00.000000000,2009-02-09 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-10-23 14:36:31.334400000,2008-05-04 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1171,2009-04-29 00:00:00.000000000,2009-04-29 00:00:00.000000000,2009-04-29 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-01-10 14:36:31.334400000,2008-07-22 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1172,2009-01-09 00:00:00.000000000,2009-01-09 00:00:00.000000000,2009-01-09 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-11-19 07:12:00.000000000,2008-05-31 01:21:22.377600000,50 days 16:48:00.000000000,50 days 16:48:00.000000000,0 days 00:00:00.000000000
1173,2008-10-30 00:00:00.000000000,2008-10-30 00:00:00.000000000,2008-10-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-08-07 19:02:04.099200000,2008-02-17 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1174,2008-10-31 00:00:00.000000000,2008-10-31 00:00:00.000000000,2008-10-31 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-08-08 19:02:04.099200000,2008-02-18 13:11:26.476800000,83 days 04:57:55.900800000,83 days 04:57:55.900800000,0 days 00:00:00.000000000
1175,2008-10-21 00:00:00.000000000,2008-10-21 00:00:00.000000000,2008-10-21 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-07-28 10:00:00.028800000,2008-02-07 04:09:22.406400000,84 days 13:59:59.971200000,84 days 13:59:59.971200000,0 days 00:00:00.000000000
1176,2009-03-19 00:00:00.000000000,2009-03-19 00:00:00.000000000,2009-03-19 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-11-30 14:36:31.334400000,2008-06-11 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1177,2008-08-22 00:00:00.000000000,2008-08-22 00:00:00.000000000,2008-08-22 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-04-14 05:19:59.980800000,2007-10-24 23:29:22.358400000,129 days 18:40:00.019200000,129 days 18:40:00.019200000,0 days 00:00:00.000000000
1178,2008-11-14 00:00:00.000000000,2008-11-14 00:00:00.000000000,2008-11-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2008-08-10 02:10:54.537600000,2008-02-19 20:20:16.915200000,95 days 21:49:05.462400000,95 days 21:49:05.462400000,0 days 00:00:00.000000000
1179,2009-05-14 00:00:00.000000000,2009-05-14 00:00:00.000000000,2009-05-14 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-01-18 09:13:50.736000000,2008-07-30 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1180,2009-04-27 00:00:00.000000000,2009-04-27 00:00:00.000000000,2009-04-27 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-02-17 06:00:00.000000000,2008-08-29 00:09:22.377600000,68 days 18:00:00.000000000,68 days 18:00:00.000000000,0 days 00:00:00.000000000
1181,2009-04-30 00:00:00.000000000,2009-04-30 00:00:00.000000000,2009-04-30 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-01-11 14:36:31.334400000,2008-07-23 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1182,2009-05-08 00:00:00.000000000,2009-05-08 00:00:00.000000000,2009-05-08 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-01-19 14:36:31.334400000,2008-07-31 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1183,2009-06-28 00:00:00.000000000,2009-06-28 00:00:00.000000000,2009-06-28 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-03-04 09:13:50.736000000,2008-09-13 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1184,2009-05-08 00:00:00.000000000,2009-05-08 00:00:00.000000000,2009-05-08 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-01-19 14:36:31.334400000,2008-07-31 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1185,2009-06-01 00:00:00.000000000,2009-06-01 00:00:00.000000000,2009-06-01 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-04-11 07:12:00.000000000,2008-10-21 01:21:22.377600000,50 days 16:48:00.000000000,50 days 16:48:00.000000000,0 days 00:00:00.000000000
1186,2009-05-20 00:00:00.000000000,2009-05-20 00:00:00.000000000,2009-05-20 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-03-03 05:11:48.624000000,2008-09-11 23:21:11.001600000,77 days 18:48:11.376000000,77 days 18:48:11.376000000,0 days 00:00:00.000000000
1187,2009-05-20 00:00:00.000000000,2009-05-20 00:00:00.000000000,2009-05-20 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-03-03 05:11:48.624000000,2008-09-11 23:21:11.001600000,77 days 18:48:11.376000000,77 days 18:48:11.376000000,0 days 00:00:00.000000000
1188,2009-08-12 00:00:00.000000000,2009-08-12 00:00:00.000000000,2009-08-12 00:00:00.000000000,1970-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-05-26 05:11:48.624000000,2008-12-04 23:21:11.001600000,77 days 18:48:11.376000000,77 days 18:48:11.376000000,0 days 00:00:00.000000000
1189,2009-06-17 00:00:00.000000000,2009-06-17 00:00:00.000000000,2009-06-17 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-02-26 04:55:23.059200000,2008-09-06 23:04:45.436800000,110 days 19:04:36.940800000,110 days 19:04:36.940800000,0 days 00:00:00.000000000
1190,2009-06-15 00:00:00.000000000,2009-06-15 00:00:00.000000000,2009-06-15 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-02-25 21:36:00.000000000,2008-09-06 15:45:22.377600000,109 days 02:24:00.000000000,109 days 02:24:00.000000000,0 days 00:00:00.000000000
1191,2009-06-18 00:00:00.000000000,2009-06-18 00:00:00.000000000,2009-06-18 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-04-02 23:06:40.003200000,2008-10-12 17:16:02.380800000,76 days 00:53:19.996800000,76 days 00:53:19.996800000,0 days 00:00:00.000000000
1192,2009-06-12 00:00:00.000000000,2009-06-12 00:00:00.000000000,2009-06-12 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-02-22 21:36:00.000000000,2008-09-03 15:45:22.377600000,109 days 02:24:00.000000000,109 days 02:24:00.000000000,0 days 00:00:00.000000000
1193,2009-06-16 00:00:00.000000000,2009-06-16 00:00:00.000000000,2009-06-16 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-02-27 14:36:31.334400000,2008-09-08 08:45:53.712000000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
1194,2009-06-24 00:00:00.000000000,2009-06-24 00:00:00.000000000,2009-06-24 00:00:00.000000000,1980-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-03-06 21:36:00.000000000,2008-09-15 15:45:22.377600000,109 days 02:24:00.000000000,109 days 02:24:00.000000000,0 days 00:00:00.000000000
1195,2009-07-14 00:00:00.000000000,2009-07-14 00:00:00.000000000,2009-07-14 00:00:00.000000000,1970-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-03-25 04:55:23.059200000,2008-10-03 23:04:45.436800000,110 days 19:04:36.940800000,110 days 19:04:36.940800000,0 days 00:00:00.000000000
1196,2009-08-17 00:00:00.000000000,2009-08-17 00:00:00.000000000,2009-08-17 00:00:00.000000000,1970-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-04-23 09:13:50.736000000,2008-11-02 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1197,2009-08-11 00:00:00.000000000,2009-08-11 00:00:00.000000000,2009-08-11 00:00:00.000000000,1970-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-04-22 04:55:23.059200000,2008-10-31 23:04:45.436800000,110 days 19:04:36.940800000,110 days 19:04:36.940800000,0 days 00:00:00.000000000
1198,2009-08-27 00:00:00.000000000,2009-08-27 00:00:00.000000000,2009-08-27 00:00:00.000000000,1970-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-05-03 09:13:50.736000000,2008-11-12 03:23:13.113600000,115 days 14:46:09.264000000,115 days 14:46:09.264000000,0 days 00:00:00.000000000
1199,2009-09-04 00:00:00.000000000,2009-09-04 00:00:00.000000000,2009-09-04 00:00:00.000000000,1970-01-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-05-17 21:36:00.000000000,2008-11-26 15:45:22.377600000,109 days 02:24:00.000000000,109 days 02:24:00.000000000,0 days 00:00:00.000000000
